DATE,PRCP,TAVG,TMAX,TMIN,COUNTRY
19860806 000000,,82.0,88.0,72.0,Senegal
19860806 000000,0.0,80.0,91.0,70.0,Tunisia
19860806 000000,0.04,81.0,,77.0,Senegal
19860806 000000,0.0,82.0,93.0,73.0,Tunisia
19860806 000000,0.02,83.0,92.0,75.0,Senegal
19860806 000000,0.0,85.0,95.0,79.0,Senegal
19860806 000000,,85.0,99.0,74.0,Egypt
19860806 000000,0.0,83.0,87.0,,Tunisia
19860806 000000,,82.0,87.0,,Senegal
19860806 000000,0.0,81.0,88.0,76.0,Senegal
19860807 000000,,79.0,89.0,,Egypt
19860807 000000,0.0,85.0,93.0,78.0,Senegal
19860807 000000,,90.0,104.0,71.0,Egypt
19860807 000000,0.0,83.0,90.0,77.0,Senegal
19860807 000000,,83.0,93.0,76.0,Senegal
19860807 000000,,79.0,88.0,,Cameroon
19860807 000000,,88.0,,72.0,Egypt
19860807 000000,0.0,78.0,84.0,,Senegal
19860807 000000,0.0,81.0,85.0,79.0,Senegal
19860807 000000,,72.0,84.0,,Cameroon
19860807 000000,0.0,82.0,91.0,79.0,Senegal
19860807 000000,,80.0,87.0,71.0,Egypt
19860807 000000,0.02,77.0,,73.0,Senegal
19860807 000000,0.0,80.0,,,Tunisia
19860807 000000,0.0,82.0,,70.0,Tunisia
19860807 000000,,88.0,95.0,81.0,Senegal
19860807 000000,,81.0,89.0,77.0,Senegal
19860807 000000,0.0,82.0,87.0,80.0,Tunisia
19860807 000000,,79.0,86.0,72.0,Egypt
19860807 000000,,82.0,89.0,79.0,Senegal
19860807 000000,1.38,80.0,93.0,71.0,Tunisia
19860807 000000,,85.0,,,Egypt
19860807 000000,,76.0,,63.0,Tunisia
19860807 000000,0.0,88.0,96.0,78.0,Senegal
19860807 000000,,90.0,103.0,,Egypt
19860807 000000,,84.0,93.0,77.0,Senegal
19860808 000000,0.0,82.0,86.0,77.0,Tunisia
19860808 000000,,78.0,,,Cameroon
19860808 000000,,93.0,105.0,70.0,Egypt
19860808 000000,,91.0,102.0,80.0,Egypt
19860808 000000,0.08,80.0,91.0,,Senegal
19860808 000000,0.0,81.0,,70.0,Tunisia
19860808 000000,,86.0,94.0,,Senegal
19860808 000000,0.04,83.0,91.0,76.0,Senegal
19860808 000000,0.0,85.0,99.0,72.0,Tunisia
19860808 000000,0.0,78.0,92.0,,Tunisia
19860808 000000,,81.0,90.0,,Senegal
19860808 000000,,86.0,,,Senegal
19860808 000000,,85.0,,67.0,Egypt
19860808 000000,,78.0,89.0,69.0,Egypt
19860808 000000,,87.0,103.0,73.0,Egypt
19860808 000000,,80.0,88.0,69.0,Egypt
19860808 000000,,79.0,90.0,,Senegal
19860808 000000,,82.0,,,Cameroon
19860808 000000,0.0,89.0,98.0,,Tunisia
19860808 000000,1.22,77.0,84.0,74.0,Senegal
19860808 000000,0.08,81.0,87.0,76.0,Senegal
19860808 000000,,76.0,,69.0,Egypt
19860808 000000,0.12,84.0,94.0,72.0,Senegal
19860808 000000,0.08,80.0,,75.0,Senegal
19860808 000000,,83.0,,77.0,Senegal
19860809 000000,0.0,81.0,90.0,,Senegal
19860809 000000,,81.0,89.0,,Senegal
19860809 000000,0.0,83.0,102.0,64.0,Tunisia
19860809 000000,0.04,79.0,,72.0,Senegal
19860809 000000,,92.0,,,Egypt
19860809 000000,,79.0,88.0,71.0,Egypt
19860809 000000,0.0,80.0,88.0,,Senegal
19860809 000000,,92.0,101.0,,Senegal
19860809 000000,0.0,83.0,91.0,,Senegal
19860809 000000,0.0,79.0,85.0,68.0,Egypt
19860809 000000,0.0,84.0,92.0,,Senegal
19860809 000000,,77.0,,,Cameroon
19860809 000000,,83.0,99.0,,Senegal
19860809 000000,0.0,80.0,93.0,65.0,Tunisia
19860809 000000,0.0,91.0,104.0,79.0,Egypt
19860809 000000,0.0,85.0,100.0,72.0,Tunisia
19860809 000000,0.0,92.0,97.0,,Tunisia
19860809 000000,,84.0,,69.0,Egypt
19860809 000000,0.0,79.0,85.0,71.0,Egypt
19860809 000000,0.0,82.0,89.0,73.0,Tunisia
19860809 000000,,82.0,88.0,,Senegal
19860809 000000,0.47,83.0,91.0,70.0,Senegal
19860809 000000,0.94,75.0,,,Cameroon
19860809 000000,,92.0,,81.0,Egypt
19860810 000000,0.0,84.0,96.0,70.0,Tunisia
19860810 000000,0.0,86.0,101.0,72.0,Tunisia
19860810 000000,0.35,80.0,90.0,73.0,Senegal
19860810 000000,0.0,85.0,,72.0,Tunisia
19860810 000000,0.0,88.0,98.0,77.0,Senegal
19860810 000000,,75.0,82.0,,Cameroon
19860810 000000,,88.0,101.0,77.0,Senegal
19860810 000000,,78.0,88.0,,Cameroon
19860810 000000,,87.0,95.0,68.0,Egypt
19860810 000000,0.2,82.0,91.0,72.0,Senegal
19860810 000000,,81.0,88.0,71.0,Egypt
19860810 000000,0.0,83.0,88.0,74.0,Tunisia
19860810 000000,0.0,88.0,98.0,77.0,Senegal
19860810 000000,,87.0,97.0,77.0,Senegal
19860810 000000,0.01,82.0,90.0,74.0,Senegal
19860810 000000,,96.0,104.0,77.0,Egypt
19860810 000000,,82.0,86.0,72.0,Egypt
19860810 000000,,80.0,85.0,76.0,Egypt
19860810 000000,0.0,86.0,102.0,68.0,Tunisia
19860810 000000,1.26,74.0,81.0,,Cameroon
19860810 000000,,84.0,91.0,76.0,Senegal
19860810 000000,0.0,81.0,,,Senegal
19860810 000000,0.0,93.0,104.0,82.0,Senegal
19860811 000000,,83.0,,,Senegal
19860811 000000,0.0,89.0,105.0,72.0,Tunisia
19860811 000000,,81.0,87.0,,Egypt
19860811 000000,,80.0,86.0,,Egypt
19860811 000000,0.0,84.0,88.0,,Senegal
19860811 000000,0.0,83.0,91.0,72.0,Tunisia
19860811 000000,,94.0,102.0,,Senegal
19860811 000000,,82.0,91.0,,Egypt
19860811 000000,,88.0,99.0,,Egypt
19860811 000000,,95.0,107.0,84.0,Senegal
19860811 000000,,84.0,97.0,68.0,Egypt
19860811 000000,,75.0,,,Cameroon
19860811 000000,0.0,89.0,100.0,69.0,Tunisia
19860811 000000,,92.0,101.0,78.0,Senegal
19860811 000000,,86.0,100.0,80.0,Senegal
19860811 000000,0.0,89.0,104.0,74.0,Tunisia
19860811 000000,,86.0,96.0,79.0,Senegal
19860811 000000,,90.0,102.0,80.0,Egypt
19860811 000000,,96.0,,80.0,Senegal
19860811 000000,,95.0,102.0,,Egypt
19860811 000000,0.0,86.0,98.0,71.0,Tunisia
19860812 000000,,87.0,100.0,76.0,Egypt
19860812 000000,,80.0,89.0,70.0,Egypt
19860812 000000,,80.0,87.0,75.0,Egypt
19860812 000000,0.0,90.0,105.0,79.0,Tunisia
19860812 000000,3.74,75.0,,73.0,Cameroon
19860812 000000,,82.0,92.0,71.0,Egypt
19860812 000000,,89.0,99.0,81.0,Senegal
19860812 000000,,81.0,91.0,74.0,Cameroon
19860812 000000,0.0,84.0,91.0,76.0,Tunisia
19860812 000000,,83.0,99.0,68.0,Egypt
19860812 000000,,93.0,99.0,,Senegal
19860812 000000,0.0,93.0,105.0,82.0,Tunisia
19860812 000000,0.0,85.0,97.0,,Tunisia
19860812 000000,,90.0,101.0,,Egypt
19860812 000000,0.63,80.0,,72.0,Cameroon
19860812 000000,,87.0,93.0,,Senegal
19860812 000000,,95.0,110.0,,Senegal
19860812 000000,,96.0,108.0,87.0,Senegal
19860812 000000,,85.0,94.0,,Senegal
19860812 000000,,82.0,85.0,,Senegal
19860812 000000,0.0,89.0,101.0,77.0,Tunisia
19860812 000000,,83.0,87.0,79.0,Senegal
19860812 000000,,83.0,87.0,,Senegal
19860812 000000,0.16,73.0,,62.0,Cameroon
19860812 000000,,89.0,98.0,81.0,Senegal
19860813 000000,,84.0,93.0,,Senegal
19860813 000000,0.0,88.0,105.0,74.0,Tunisia
19860813 000000,,81.0,91.0,76.0,Senegal
19860813 000000,,81.0,86.0,,Senegal
19860813 000000,0.0,75.0,,73.0,Cameroon
19860813 000000,,88.0,,,Egypt
19860813 000000,,88.0,98.0,80.0,Senegal
19860813 000000,,90.0,99.0,80.0,Senegal
19860813 000000,0.0,92.0,103.0,81.0,Tunisia
19860813 000000,0.16,81.0,104.0,75.0,Senegal
19860813 000000,0.0,83.0,96.0,73.0,Tunisia
19860813 000000,,82.0,88.0,72.0,Egypt
19860813 000000,,87.0,101.0,79.0,Senegal
19860813 000000,,83.0,95.0,79.0,Senegal
19860813 000000,,88.0,,76.0,Tunisia
19860813 000000,0.0,79.0,,71.0,Cameroon
19860813 000000,,90.0,,82.0,Senegal
19860813 000000,,93.0,,82.0,Egypt
19860813 000000,,79.0,86.0,,Egypt
19860813 000000,0.0,85.0,94.0,76.0,Tunisia
19860813 000000,,84.0,96.0,,Egypt
19860813 000000,,84.0,,76.0,Egypt
19860813 000000,,81.0,87.0,76.0,Senegal
19860814 000000,,91.0,98.0,,Senegal
19860814 000000,,80.0,87.0,,Senegal
19860814 000000,0.16,87.0,96.0,78.0,Senegal
19860814 000000,0.0,90.0,105.0,77.0,Tunisia
19860814 000000,0.0,85.0,,,Tunisia
19860814 000000,0.31,76.0,85.0,72.0,Cameroon
19860814 000000,,83.0,,,Cameroon
19860814 000000,,81.0,,,Senegal
19860814 000000,,80.0,86.0,,Egypt
19860814 000000,,80.0,90.0,70.0,Egypt
19860814 000000,0.01,78.0,89.0,75.0,Senegal
19860814 000000,,71.0,81.0,,Cameroon
19860814 000000,,90.0,98.0,83.0,Senegal
19860814 000000,,82.0,88.0,73.0,Egypt
19860814 000000,,89.0,99.0,78.0,Senegal
19860814 000000,0.01,90.0,106.0,74.0,Tunisia
19860814 000000,0.0,89.0,104.0,69.0,Tunisia
19860814 000000,,98.0,,84.0,Egypt
19860814 000000,,85.0,94.0,80.0,Senegal
19860814 000000,,81.0,89.0,78.0,Senegal
19860814 000000,0.0,86.0,,78.0,Tunisia
19860814 000000,,81.0,,74.0,Senegal
19860814 000000,0.0,82.0,90.0,77.0,Senegal
19860814 000000,0.02,86.0,97.0,79.0,Senegal
19860815 000000,0.0,85.0,101.0,68.0,Tunisia
19860815 000000,0.0,80.0,90.0,,Tunisia
19860815 000000,0.0,87.0,97.0,76.0,Senegal
19860815 000000,,80.0,87.0,73.0,Egypt
19860815 000000,0.0,86.0,99.0,,Tunisia
19860815 000000,0.0,90.0,101.0,,Tunisia
19860815 000000,,82.0,,77.0,Senegal
19860815 000000,,77.0,86.0,73.0,Egypt
19860815 000000,0.39,79.0,,72.0,Senegal
19860815 000000,,84.0,89.0,,Senegal
19860815 000000,,71.0,,59.0,Cameroon
19860815 000000,,89.0,,,Egypt
19860815 000000,,80.0,92.0,,Egypt
19860815 000000,0.2,84.0,94.0,77.0,Senegal
19860815 000000,0.0,78.0,85.0,72.0,Cameroon
19860815 000000,0.0,85.0,90.0,,Tunisia
19860815 000000,,80.0,,78.0,Senegal
19860815 000000,,90.0,104.0,75.0,Senegal
19860815 000000,,85.0,99.0,,Egypt
19860815 000000,,81.0,,73.0,Cameroon
19860815 000000,,91.0,101.0,78.0,Senegal
19860815 000000,0.12,83.0,,,Cameroon
19860815 000000,,96.0,104.0,,Egypt
19860815 000000,0.0,87.0,98.0,74.0,Senegal
19860816 000000,0.0,83.0,101.0,63.0,Tunisia
19860816 000000,0.0,84.0,94.0,76.0,Senegal
19860816 000000,0.0,85.0,97.0,73.0,Tunisia
19860816 000000,,81.0,89.0,,Senegal
19860816 000000,,87.0,95.0,,Senegal
19860816 000000,0.0,80.0,,69.0,Tunisia
19860816 000000,,90.0,98.0,,Senegal
19860816 000000,,81.0,86.0,72.0,Egypt
19860816 000000,0.0,83.0,90.0,76.0,Senegal
19860816 000000,,83.0,101.0,69.0,Egypt
19860816 000000,,88.0,101.0,68.0,Egypt
19860816 000000,,81.0,91.0,71.0,Egypt
19860816 000000,,83.0,87.0,,Senegal
19860816 000000,,81.0,,,Senegal
19860816 000000,,94.0,,82.0,Egypt
19860816 000000,0.0,84.0,88.0,80.0,Tunisia
19860816 000000,,85.0,96.0,76.0,Senegal
19860816 000000,,93.0,102.0,,Senegal
19860816 000000,0.0,83.0,98.0,72.0,Tunisia
19860816 000000,,80.0,,67.0,Egypt
19860816 000000,,87.0,108.0,71.0,Egypt
19860817 000000,,76.0,,,Cameroon
19860817 000000,0.0,83.0,,70.0,Tunisia
19860817 000000,0.0,85.0,98.0,70.0,Tunisia
19860817 000000,,94.0,,,Egypt
19860817 000000,,81.0,,79.0,Senegal
19860817 000000,,86.0,96.0,78.0,Senegal
19860817 000000,,83.0,90.0,,Senegal
19860817 000000,,93.0,100.0,,Senegal
19860817 000000,,68.0,,,Cameroon
19860817 000000,,91.0,,,Egypt
19860817 000000,0.12,76.0,83.0,73.0,Cameroon
19860817 000000,,95.0,,70.0,Egypt
19860817 000000,1.77,81.0,86.0,73.0,Senegal
19860817 000000,0.0,86.0,103.0,65.0,Tunisia
19860817 000000,,81.0,,,Egypt
19860817 000000,,89.0,98.0,,Senegal
19860817 000000,,94.0,101.0,,Senegal
19860817 000000,,78.0,,,Cameroon
19860817 000000,0.0,81.0,94.0,67.0,Tunisia
19860817 000000,,89.0,97.0,78.0,Senegal
19860817 000000,0.0,82.0,87.0,73.0,Tunisia
19860817 000000,,81.0,93.0,69.0,Egypt
19860817 000000,,83.0,,80.0,Senegal
19860817 000000,,88.0,98.0,,Egypt
19860817 000000,,79.0,85.0,71.0,Egypt
19860818 000000,,86.0,98.0,,Senegal
19860818 000000,,88.0,95.0,,Senegal
19860818 000000,,91.0,98.0,,Egypt
19860818 000000,0.01,70.0,,62.0,Cameroon
19860818 000000,3.03,81.0,89.0,72.0,Senegal
19860818 000000,,79.0,85.0,75.0,Egypt
19860818 000000,0.0,89.0,109.0,65.0,Tunisia
19860818 000000,,79.0,88.0,,Senegal
19860818 000000,0.0,83.0,89.0,72.0,Tunisia
19860818 000000,,95.0,106.0,82.0,Egypt
19860818 000000,0.0,85.0,99.0,71.0,Tunisia
19860818 000000,0.67,78.0,91.0,71.0,Cameroon
19860818 000000,,80.0,90.0,71.0,Egypt
19860818 000000,0.0,76.0,80.0,,Cameroon
19860818 000000,0.08,85.0,95.0,75.0,Senegal
19860818 000000,,84.0,92.0,80.0,Senegal
19860818 000000,,81.0,89.0,,Senegal
19860818 000000,,92.0,,71.0,Egypt
19860818 000000,,79.0,87.0,73.0,Cameroon
19860818 000000,,80.0,,71.0,Egypt
19860818 000000,0.2,80.0,88.0,72.0,Senegal
19860818 000000,,88.0,99.0,78.0,Senegal
19860818 000000,0.0,83.0,96.0,69.0,Tunisia
19860818 000000,,85.0,96.0,71.0,Egypt
19860818 000000,,82.0,86.0,79.0,Senegal
19860818 000000,0.0,87.0,103.0,72.0,Tunisia
19860818 000000,0.0,82.0,90.0,75.0,Senegal
19860819 000000,0.0,84.0,99.0,70.0,Tunisia
19860819 000000,0.0,90.0,103.0,72.0,Tunisia
19860819 000000,0.39,80.0,,71.0,Cameroon
19860819 000000,0.0,86.0,97.0,78.0,Senegal
19860819 000000,0.24,69.0,,,Cameroon
19860819 000000,0.0,83.0,90.0,71.0,Tunisia
19860819 000000,0.51,78.0,,73.0,Cameroon
19860819 000000,,93.0,104.0,79.0,Egypt
19860819 000000,,81.0,,71.0,Egypt
19860819 000000,,80.0,86.0,74.0,Egypt
19860819 000000,0.0,85.0,,72.0,Tunisia
19860819 000000,,90.0,97.0,,Senegal
19860819 000000,,90.0,101.0,77.0,Senegal
19860819 000000,,90.0,100.0,,Senegal
19860819 000000,,91.0,,75.0,Egypt
19860819 000000,0.0,89.0,103.0,70.0,Tunisia
19860819 000000,0.0,86.0,,77.0,Senegal
19860819 000000,,83.0,,77.0,Senegal
19860819 000000,0.87,84.0,92.0,76.0,Senegal
19860819 000000,,93.0,101.0,,Senegal
19860819 000000,,77.0,85.0,69.0,Egypt
19860819 000000,,85.0,,70.0,Egypt
19860819 000000,,82.0,86.0,79.0,Senegal
19860819 000000,,78.0,,71.0,Egypt
19860819 000000,0.0,83.0,87.0,79.0,Senegal
19860820 000000,,96.0,,68.0,Egypt
19860820 000000,,82.0,90.0,73.0,Egypt
19860820 000000,,78.0,86.0,,Egypt
19860820 000000,0.43,79.0,86.0,72.0,Senegal
19860820 000000,,80.0,86.0,,Senegal
19860820 000000,,81.0,88.0,,Senegal
19860820 000000,,89.0,,69.0,Egypt
19860820 000000,0.0,83.0,94.0,,Tunisia
19860820 000000,,86.0,93.0,,Senegal
19860820 000000,,84.0,94.0,,Senegal
19860820 000000,,88.0,99.0,73.0,Egypt
19860820 000000,,86.0,95.0,78.0,Senegal
19860820 000000,0.0,84.0,97.0,72.0,Tunisia
19860820 000000,,82.0,,78.0,Egypt
19860820 000000,,85.0,93.0,,Senegal
19860820 000000,,81.0,88.0,,Senegal
19860820 000000,,80.0,,,Senegal
19860820 000000,1.34,80.0,87.0,70.0,Senegal
19860820 000000,0.16,74.0,,,Cameroon
19860820 000000,0.0,84.0,101.0,74.0,Tunisia
19860820 000000,0.0,81.0,88.0,71.0,Tunisia
19860820 000000,0.0,87.0,103.0,72.0,Tunisia
19860820 000000,,89.0,101.0,79.0,Egypt
19860821 000000,0.0,80.0,93.0,63.0,Tunisia
19860821 000000,,79.0,89.0,76.0,Senegal
19860821 000000,,87.0,103.0,77.0,Senegal
19860821 000000,,88.0,97.0,77.0,Senegal
19860821 000000,,87.0,99.0,78.0,Senegal
